"municipality","1991","2000","2010","Total"
"312850 GUARARA",81.17,54.63,35.12,56.28
"312860 GUARDA-MOR",75.63,49.16,32.40,51.31
"312870 GUAXUPE",67.60,36.77,21.30,39.95
"312880 GUIDOVAL",82.56,57.13,26.14,55.16
"312890 GUIMARANIA",78.01,52.90,34.78,53.47
"312900 GUIRICEMA",89.07,63.65,34.59,63.85
"312910 GURINHATA",79.03,56.16,31.66,57.44
"312920 HELIODORA",91.31,59.66,34.78,60.37
"312930 IAPU",88.79,69.54,50.74,71.84
"312940 IBERTIOGA",86.73,75.72,52.28,71.37
"312950 IBIA",70.04,36.63,26.34,42.62
"312960 IBIAI",92.27,81.23,66.90,79.41
"312965 IBIRACATU",...,89.10,70.47,80.04
"312970 IBIRACI",67.81,41.05,22.42,40.87
"312980 IBIRITE",82.50,56.41,31.50,52.17
"312990 IBITIURA DE MINAS",66.44,37.17,31.47,43.52
"313000 IBITURUNA",83.75,65.79,43.29,63.51
"313005 ICARAI DE MINAS",...,89.29,64.89,76.22
"313010 IGARAPE",83.73,51.04,30.72,52.97
"313020 IGARATINGA",75.30,46.68,22.54,44.37
"313030 IGUATAMA",76.20,45.51,22.21,47.85
"313040 IJACI",91.21,65.52,31.01,59.82
"313050 ILICINEA",82.60,43.99,30.36,49.53
"313055 IMBE DE MINAS",...,75.27,58.71,66.64
"313060 INCONFIDENTES",77.48,38.88,31.34,48.21
"313065 INDAIABIRA",...,84.50,63.64,74.11
"313070 INDIANOPOLIS",77.43,54.26,32.39,52.66
"313080 INGAI",83.01,55.14,35.15,56.89
"313090 INHAPIM",89.24,65.76,49.59,70.52
"313100 INHAUMA",84.24,59.45,36.08,58.13
"313110 INIMUTABA",82.57,71.25,46.40,66.00
"313115 IPABA",...,70.35,39.11,53.66
"313120 IPANEMA",86.81,62.61,43.45,64.16
"313130 IPATINGA",64.37,38.24,21.29,39.14
"313140 IPIACU",83.22,49.25,30.37,54.32
"313150 IPUIUNA",53.54,41.09,23.91,38.53
"313160 IRAI DE MINAS",68.63,49.22,26.59,45.38
"313170 ITABIRA",63.23,45.65,25.51,42.99
"313180 ITABIRINHA",84.86,71.33,51.56,68.83
"313190 ITABIRITO",68.12,36.61,17.36,37.73
"313200 ITACAMBIRA",97.32,87.31,59.16,82.35
"313210 ITACARAMBI",95.83,81.64,60.98,80.49
"313220 ITAGUARA",78.79,48.45,24.92,49.26
"313230 ITAIPE",96.23,82.90,62.57,82.10
"313240 ITAJUBA",62.62,37.84,20.81,38.99
"313250 ITAMARANDIBA",92.76,80.21,54.65,75.72
"313260 ITAMARATI DE MINAS",87.99,46.90,25.28,51.47
"313270 ITAMBACURI",86.94,72.57,57.03,71.70
"313280 ITAMBE DO MATO DENTRO",82.50,71.31,51.45,69.30
"313290 ITAMOGI",79.28,43.80,32.91,50.82
"313300 ITAMONTE",83.18,49.51,28.39,50.34
"313310 ITANHANDU",71.63,41.77,24.83,44.23
"313320 ITANHOMI",89.02,72.65,47.03,71.86
"313330 ITAOBIM",90.87,75.74,56.45,74.14
"313340 ITAPAGIPE",69.66,45.26,20.77,43.51
"313350 ITAPECERICA",81.70,51.55,25.33,53.20
"313360 ITAPEVA",66.43,50.64,32.36,47.11
"313370 ITATIAIUCU",79.30,59.12,31.71,54.29
"313375 ITAU DE MINAS",61.96,34.62,16.24,35.17
"313380 ITAUNA",65.46,34.59,16.25,36.52
"313390 ITAVERAVA",90.53,81.48,52.52,75.41
"313400 ITINGA",95.88,88.04,68.33,85.77
"313410 ITUETA",89.15,65.11,50.03,68.13
"313420 ITUIUTABA",66.02,41.25,18.37,40.72
"313430 ITUMIRIM",85.44,56.87,41.86,61.05
"313440 ITURAMA",73.38,36.40,18.25,45.84
"313450 ITUTINGA",80.79,58.74,35.76,58.78
"313460 JABOTICATUBAS",84.92,62.81,36.93,58.97
"313470 JACINTO",93.18,83.44,57.78,78.11
"313480 JACUI",85.52,48.95,23.74,50.35
"313490 JACUTINGA",70.05,27.12,17.55,35.78
"313500 JAGUARACU",88.13,65.61,31.93,60.92
"313505 JAIBA",...,78.22,49.44,61.84
"313507 JAMPRUCA",...,80.25,57.72,68.54
"313510 JANAUBA",85.67,70.43,48.87,66.84
"313520 JANUARIA",90.64,74.81,58.92,76.21
"313530 JAPARAIBA",85.81,40.45,21.16,47.00
"313535 JAPONVAR",...,89.41,65.46,77.32
"313540 JECEABA",87.26,64.27,42.37,65.81
"313545 JENIPAPO DE MINAS",...,83.65,57.38,69.88
"313550 JEQUERI",91.62,77.12,54.88,75.43
"313560 JEQUITAI",91.02,79.74,54.32,75.87
"313570 JEQUITIBA",88.51,72.26,45.62,67.95
"313580 JEQUITINHONHA",89.53,78.14,57.65,74.72
"313590 JESUANIA",87.25,60.19,39.63,61.55
"313600 JOAIMA",91.48,84.80,67.62,81.85
"313610 JOANESIA",95.63,74.31,52.31,75.53
"313620 JOAO MONLEVADE",70.03,43.71,25.58,44.78
"313630 JOAO PINHEIRO",84.82,59.67,35.78,60.72
"313640 JOAQUIM FELICIO",90.79,70.94,50.81,70.57
"313650 JORDANIA",89.21,82.05,58.70,76.18
"313652 JOSE GONCALVES DE MINAS",...,72.05,50.46,61.42
"313655 JOSE RAYDAN",...,84.17,56.63,69.02
"313657 JOSENOPOLIS",...,86.48,68.99,77.42
"313660 NOVA UNIAO",90.30,67.66,44.99,66.41
"313665 JUATUBA",...,55.92,38.07,45.66
"313670 JUIZ DE FORA",51.68,29.78,19.05,31.77
"313680 JURAMENTO",92.65,77.64,55.76,77.92
"313690 JURUAIA",83.04,32.84,17.53,38.88
"313695 JUVENILIA",...,89.25,75.41,83.06
"313700 LADAINHA",96.86,84.31,72.19,84.24
"313710 LAGAMAR",88.39,57.31,32.51,59.93
"313720 LAGOA DA PRATA",76.24,39.55,19.43,41.26
"313730 LAGOA DOS PATOS",88.28,85.68,59.00,77.58
"313740 LAGOA DOURADA",90.11,67.88,42.57,65.07
"313750 LAGOA FORMOSA",76.59,46.33,23.21,48.02
"313753 LAGOA GRANDE",...,53.86,34.41,43.58
"313760 LAGOA SANTA",71.69,39.98,19.13,38.32
"313770 LAJINHA",85.48,60.18,42.80,61.59
"313780 LAMBARI",83.20,41.47,31.92,50.27
"313790 LAMIM",94.74,69.25,44.90,69.46
"313800 LARANJAL",86.97,52.77,33.82,56.79
"313810 LASSANCE",89.85,76.54,51.94,72.67
"313820 LAVRAS",64.21,35.33,17.86,36.37
"313830 LEANDRO FERREIRA",84.97,48.81,23.09,50.85
"313835 LEME DO PRADO",...,70.53,47.26,58.81
"313840 LEOPOLDINA",78.61,47.29,33.51,52.11
"313850 LIBERDADE",84.21,63.01,48.23,65.65
"313860 LIMA DUARTE",82.39,58.32,38.22,58.73
"313862 LIMEIRA DO OESTE",...,59.78,29.37,43.77
"313865 LONTRA",...,80.95,63.15,71.58
"313867 LUISBURGO",...,61.38,53.26,57.22
"313868 LUISLANDIA",...,85.33,74.01,79.48
"313870 LUMINARIAS",84.88,53.81,32.82,56.28
"313880 LUZ",73.63,44.01,22.03,45.69
"313890 MACHACALIS",90.33,82.89,55.53,76.07
"313900 MACHADO",76.37,35.73,26.80,44.32
"313910 MADRE DE DEUS DE MINAS",87.71,66.12,42.55,63.86
"313920 MALACACHETA",94.12,77.47,58.64,80.42
"313925 MAMONAS",...,78.61,58.00,68.17
"313930 MANGA",93.35,83.62,72.02,86.14
"313940 MANHUACU",81.56,45.51,33.32,53.23
"313950 MANHUMIRIM",83.14,54.38,37.38,60.17
"313960 MANTENA",87.50,61.88,44.86,66.97
"313970 MARAVILHAS",79.34,62.42,36.04,57.12
"313980 MAR DE ESPANHA",85.17,49.95,21.08,49.85
"313990 MARIA DA FE",83.12,65.38,45.07,64.11
"314000 MARIANA",74.01,52.38,31.44,50.00
"314010 MARILAC",89.62,78.76,58.18,75.35
"314015 MARIO CAMPOS",...,54.66,33.37,42.80
"314020 MARIPA DE MINAS",83.36,58.56,28.63,54.79
"314030 MARLIERIA",91.90,66.04,42.99,65.42
"314040 MARMELOPOLIS",92.89,69.28,55.20,72.16
"314050 MARTINHO CAMPOS",81.55,50.16,28.09,52.66
"314053 MARTINS SOARES",...,49.35,43.66,46.17
"314055 MATA VERDE",...,75.23,62.17,68.33
"314060 MATERLANDIA",91.76,84.76,64.51,80.45
"314070 MATEUS LEME",79.38,46.82,37.86,54.68
"314080 MATIAS BARBOSA",74.06,46.37,30.24,48.59
"314085 MATIAS CARDOSO",...,90.02,68.57,77.99
"314090 MATIPO",89.12,66.56,49.89,66.97
"314100 MATO VERDE",94.17,80.07,54.77,79.16
"314110 MATOZINHOS",80.13,43.36,25.04,45.99
"314120 MATUTINA",73.01,39.20,28.14,46.65
"314130 MEDEIROS",65.42,33.04,17.92,36.69
"314140 MEDINA",92.13,81.72,58.14,77.39
"314150 MENDES PIMENTEL",92.39,75.72,54.07,77.47
"314160 MERCES",87.51,67.42,43.91,65.94
"314170 MESQUITA",91.59,68.62,44.58,78.07
"314180 MINAS NOVAS",94.40,82.69,56.84,78.40
"314190 MINDURI",87.42,63.86,50.78,67.33
"314200 MIRABELA",91.31,80.42,60.30,78.16
"314210 MIRADOURO",89.26,63.67,43.95,65.61
"314220 MIRAI",89.49,55.60,37.59,61.26
"314225 MIRAVANIA",...,88.86,70.60,79.48
"314230 MOEDA",91.05,53.63,36.43,58.65
"314240 MOEMA",78.54,34.06,17.63,40.48
"314250 MONJOLOS",93.01,69.25,55.27,73.73
"314260 MONSENHOR PAULO",82.85,42.52,24.10,48.12
"314270 MONTALVANIA",84.11,78.45,63.39,75.41
"314280 MONTE ALEGRE DE MINAS",72.33,52.94,29.21,50.82
"314290 MONTE AZUL",93.26,81.08,54.89,79.48
"314300 MONTE BELO",83.22,42.20,32.30,52.87
"314310 MONTE CARMELO",72.13,41.35,25.19,43.90
"314315 MONTE FORMOSO",...,90.82,78.42,84.25
"314320 MONTE SANTO DE MINAS",79.95,44.59,24.21,48.51
"314330 MONTES CLAROS",75.73,55.06,34.73,52.59
"314340 MONTE SIAO",72.07,21.32,14.62,34.13
"314345 MONTEZUMA",...,84.16,61.65,72.19
"314350 MORADA NOVA DE MINAS",84.11,62.51,28.49,56.31
"314360 MORRO DA GARCA",92.53,74.99,55.86,75.10
"314370 MORRO DO PILAR",89.83,64.30,51.15,69.18
"314380 MUNHOZ",81.62,57.03,49.38,61.90
"314390 MURIAE",76.22,46.81,23.95,47.18
"314400 MUTUM",91.96,62.08,46.40,66.83
"314410 MUZAMBINHO",70.29,34.09,20.19,40.16
"314420 NACIP RAYDAN",90.69,79.40,58.74,77.25
"314430 NANUQUE",80.62,65.80,42.85,63.36
"314435 NAQUE",...,72.50,46.10,58.47
"314437 NATALANDIA",...,67.86,34.75,51.35
"314440 NATERCIA",82.85,39.73,23.72,48.02
"314450 NAZARENO",89.17,61.85,41.38,62.68
"314460 NEPOMUCENO",84.26,55.63,33.71,57.24
"314465 NINHEIRA",...,83.20,74.80,78.82
"314467 NOVA BELEM",...,78.78,67.07,73.45
"314470 NOVA ERA",64.42,53.40,35.82,50.98
"314480 NOVA LIMA",59.71,35.39,15.29,33.43
"314490 NOVA MODICA",91.12,76.62,57.74,75.74
"314500 NOVA PONTE",60.39,41.60,24.02,39.77
"314505 NOVA PORTEIRINHA",...,82.73,58.01,70.38
"314510 NOVA RESENDE",83.23,39.07,28.17,47.45
"314520 NOVA SERRANA",62.28,28.21,12.55,23.93
"314530 NOVO CRUZEIRO",95.16,84.45,66.93,82.13
"314535 NOVO ORIENTE DE MINAS",...,83.58,66.44,74.87
"314537 NOVORIZONTE",...,75.33,56.76,65.64
"314540 OLARIA",89.23,63.27,40.20,65.31
"314545 OLHOS-D'AGUA",...,87.11,50.80,66.66
"314550 OLIMPIO NORONHA",81.80,56.70,38.13,56.34
"314560 OLIVEIRA",78.65,48.62,26.09,48.94
"314570 OLIVEIRA FORTES",90.01,75.87,48.38,71.71
"314580 ONCA DE PITANGUI",88.50,56.11,37.39,60.10
"314585 ORATORIOS",...,81.69,43.05,62.32
"314587 ORIZANIA",...,74.36,69.93,72.00
"314590 OURO BRANCO",55.50,42.05,21.18,37.95
"314600 OURO FINO",75.67,35.20,25.02,44.92
"314610 OURO PRETO",73.90,48.40,26.17,48.38
"314620 OURO VERDE DE MINAS",95.43,79.22,64.19,80.68
"314625 PADRE CARVALHO",...,91.77,61.97,75.92
"314630 PADRE PARAISO",92.96,82.46,70.41,81.56
"314640 PAINEIRAS",85.34,56.23,30.90,58.12
"314650 PAINS",76.96,41.80,23.16,47.03
"314655 PAI PEDRO",...,85.52,74.62,80.03
"314660 PAIVA",85.16,57.40,35.01,58.26
"314670 PALMA",83.40,62.14,46.15,64.30
"314675 PALMOPOLIS",...,86.28,65.71,77.12
"314690 PAPAGAIOS",75.23,61.04,45.44,58.59
"314700 PARACATU",75.69,57.42,30.91,52.35
"314710 PARA DE MINAS",71.85,39.94,19.76,41.05
"314720 PARAGUACU",77.22,40.46,24.84,45.34
"314730 PARAISOPOLIS",73.51,41.69,29.74,45.97
"314740 PARAOPEBA",81.22,54.54,32.12,53.31
"314750 PASSABEM",93.57,66.08,41.91,66.70
"314760 PASSA QUATRO",79.57,50.98,33.66,53.43
"314770 PASSA TEMPO",80.90,59.95,34.97,58.08
"314780 PASSA-VINTE",89.01,61.28,36.70,63.27
"314790 PASSOS",62.87,36.30,19.47,37.76
"314795 PATIS",...,88.26,69.51,78.51
"314800 PATOS DE MINAS",68.81,36.89,17.99,38.66
"314810 PATROCINIO",75.02,45.42,22.47,44.88
"314820 PATROCINIO DO MURIAE",83.59,55.33,30.04,54.59
"314830 PAULA CANDIDO",89.69,72.73,50.25,70.14
"314840 PAULISTAS",93.05,82.23,59.45,79.05
"314850 PAVAO",91.79,81.90,60.17,80.67
"314860 PECANHA",91.14,76.06,54.46,74.84
"314870 PEDRA AZUL",89.60,78.98,64.23,77.27
"314875 PEDRA BONITA",...,73.43,67.79,70.73
"314880 PEDRA DO ANTA",93.23,72.44,51.80,73.72
"314890 PEDRA DO INDAIA",84.89,44.11,24.38,50.69
"314900 PEDRA DOURADA",88.06,60.67,55.41,66.55
"314910 PEDRALVA",80.12,61.81,44.44,61.82
"314915 PEDRAS DE MARIA DA CRUZ",...,86.56,68.55,76.88
"314920 PEDRINOPOLIS",77.86,46.69,20.79,50.70
"314930 PEDRO LEOPOLDO",68.57,44.01,21.86,42.00
"314940 PEDRO TEIXEIRA",90.17,71.57,58.43,72.40
"314950 PEQUERI",74.50,54.25,25.99,50.30
"314960 PEQUI",69.91,56.01,32.71,50.93
"314970 PERDIGAO",75.37,31.28,11.45,32.33
"314980 PERDIZES",69.11,43.60,20.69,41.95
"314990 PERDOES",82.07,45.34,30.93,50.77
"314995 PERIQUITO",...,74.05,58.98,66.48
"315000 PESCADOR",89.44,71.53,58.56,73.52
"315010 PIAU",89.37,66.73,36.54,64.65
"315015 PIEDADE DE CARATINGA",...,67.63,50.71,57.96
"315020 PIEDADE DE PONTE NOVA",85.21,74.58,46.58,69.08
"315030 PIEDADE DO RIO GRANDE",88.97,74.58,44.89,69.15
"315040 PIEDADE DOS GERAIS",91.78,66.71,42.14,65.90
"315050 PIMENTA",78.04,39.75,23.94,45.10
"315053 PINGO-D'AGUA",...,77.42,58.02,67.01
"315057 PINTOPOLIS",...,86.60,66.87,76.54
"315060 PIRACEMA",92.68,68.38,39.95,66.20
"315070 PIRAJUBA",64.39,36.97,25.75,39.97
"315080 PIRANGA",93.47,77.14,60.73,76.75
"315090 PIRANGUCU",81.54,54.16,36.87,56.53
"315100 PIRANGUINHO",84.40,53.57,30.55,53.32
"315110 PIRAPETINGA",82.47,49.72,34.97,54.24
"315120 PIRAPORA",77.59,61.64,39.65,58.73
"315130 PIRAUBA",86.54,59.29,22.41,54.43
"315140 PITANGUI",74.96,45.80,24.15,46.19
"315150 PIUMHI",68.96,30.52,19.44,37.56
"315160 PLANURA",53.78,50.86,18.47,38.73
"315170 POCO FUNDO",72.35,36.63,24.22,43.11
"315180 POCOS DE CALDAS",48.54,22.56,14.41,26.50
"315190 POCRANE",91.59,71.47,51.89,73.00
"315200 POMPEU",83.32,57.04,36.76,56.01
"315210 PONTE NOVA",75.80,51.92,28.59,51.94
"315213 PONTO CHIQUE",...,83.13,60.74,71.25
"315217 PONTO DOS VOLANTES",...,88.19,67.20,77.22
"315220 PORTEIRINHA",94.73,79.43,60.54,80.22
"315230 PORTO FIRME",91.88,74.71,47.77,70.53
"315240 POTE",94.20,81.42,61.08,78.16
"315250 POUSO ALEGRE",52.63,28.23,15.92,29.40
"315260 POUSO ALTO",79.23,56.43,34.26,55.89
"315270 PRADOS",87.78,64.13,41.88,63.39
"315280 PRATA",66.20,46.04,21.91,43.94
"315290 PRATAPOLIS",79.32,41.70,23.25,48.55
"315300 PRATINHA",66.15,48.12,34.02,47.88
"315310 PRESIDENTE BERNARDES",93.13,79.34,52.80,75.85
"315320 PRESIDENTE JUSCELINO",90.94,82.30,50.23,75.17
"315330 PRESIDENTE KUBITSCHEK",94.37,81.40,61.02,78.85
"315340 PRESIDENTE OLEGARIO",85.34,56.95,31.67,60.10
"315350 ALTO JEQUITIBA",84.93,53.20,45.78,60.32
"315360 PRUDENTE DE MORAIS",83.97,57.09,34.07,55.41
"315370 QUARTEL GERAL",87.14,65.68,34.45,61.35
"315380 QUELUZITO",88.33,56.95,34.62,59.02
"315390 RAPOSOS",71.05,45.20,27.63,47.36
"315400 RAUL SOARES",86.65,62.69,44.51,65.99
"315410 RECREIO",82.36,59.50,39.63,60.66
"315415 REDUTO",...,57.37,47.57,52.23
"315420 RESENDE COSTA",84.73,64.46,31.73,59.10
"315430 RESPLENDOR",85.52,59.59,48.44,64.65
"315440 RESSAQUINHA",89.07,67.77,40.75,71.32
"315445 RIACHINHO",...,79.26,61.24,70.15
"315450 RIACHO DOS MACHADOS",93.06,88.16,66.50,82.78
"315460 RIBEIRAO DAS NEVES",81.32,54.10,32.25,50.22
"315470 RIBEIRAO VERMELHO",71.42,38.99,23.58,43.87
"315480 RIO ACIMA",85.64,50.16,29.70,52.70
"315490 RIO CASCA",84.50,67.44,43.82,65.83
"315500 RIO DOCE",87.68,61.40,46.21,65.71
"315510 RIO DO PRADO",96.31,77.45,65.45,85.26
"315520 RIO ESPERA",94.82,79.86,60.47,79.50
"315530 RIO MANSO",90.20,58.96,29.44,57.59
"315540 RIO NOVO",82.24,51.18,35.29,58.50
"315550 RIO PARANAIBA",77.25,40.00,24.19,44.85
"315560 RIO PARDO DE MINAS",94.54,86.61,61.75,83.32
"315570 RIO PIRACICABA",78.99,64.03,35.06,58.68
"315580 RIO POMBA",75.41,50.96,28.60,50.42
"315590 RIO PRETO",82.65,56.58,45.35,63.55
"315600 RIO VERMELHO",93.58,77.75,72.21,81.65
"315610 RITAPOLIS",90.15,64.16,43.07,66.91
"315620 ROCHEDO DE MINAS",86.02,58.74,27.57,54.34
"315630 RODEIRO",89.80,52.34,19.18,46.88
"315640 ROMARIA",76.59,50.75,23.32,49.36
"315645 ROSARIO DA LIMEIRA",...,73.29,40.61,56.18
"315650 RUBELITA",95.76,86.02,67.69,84.38
"315660 RUBIM",91.93,81.22,58.23,77.35
"315670 SABARA",71.10,45.51,28.67,45.85
"315680 SABINOPOLIS",87.30,76.30,51.81,71.97
"315690 SACRAMENTO",73.32,39.86,16.82,41.61
"315700 SALINAS",92.01,72.39,49.58,73.14
"315710 SALTO DA DIVISA",91.48,77.47,64.65,78.23
"315720 SANTA BARBARA",76.75,59.24,34.28,56.02
"315725 SANTA BARBARA DO LESTE",...,65.14,49.23,57.01
"315727 SANTA BARBARA DO MONTE VERDE",...,60.98,52.34,56.31
"315730 SANTA BARBARA DO TUGURIO",92.09,76.80,48.67,73.49
"315733 SANTA CRUZ DE MINAS",...,54.09,29.05,40.85
"315737 SANTA CRUZ DE SALINAS",...,88.99,66.12,78.00
"315740 SANTA CRUZ DO ESCALVADO",95.50,80.48,50.90,77.33
"315750 SANTA EFIGENIA DE MINAS",93.70,80.11,59.36,78.11
"315760 SANTA FE DE MINAS",93.89,79.89,65.93,80.37
"315765 SANTA HELENA DE MINAS",...,81.33,75.28,78.09
"315770 SANTA JULIANA",71.71,40.39,17.26,39.64
"315780 SANTA LUZIA",76.18,48.76,28.78,48.07
"315790 SANTA MARGARIDA",86.20,65.41,57.81,68.93
"315800 SANTA MARIA DE ITABIRA",91.25,68.25,51.21,69.91
"315810 SANTA MARIA DO SALTO",93.30,80.62,57.90,77.10
"315820 SANTA MARIA DO SUACUI",88.46,75.18,56.27,74.68
"315830 SANTANA DA VARGEM",77.86,39.68,23.15,46.26
"315840 SANTANA DE CATAGUASES",89.01,63.41,38.37,63.20
"315850 SANTANA DE PIRAPAMA",91.19,72.46,46.69,71.01
"315860 SANTANA DO DESERTO",80.54,54.20,41.23,57.76
"315870 SANTANA DO GARAMBEU",87.00,76.45,52.58,70.24
"315880 SANTANA DO JACARE",85.39,58.94,34.42,58.09
"315890 SANTANA DO MANHUACU",89.59,62.58,51.22,68.11
"315895 SANTANA DO PARAISO",...,64.49,33.24,45.74
"315900 SANTANA DO RIACHO",93.29,61.20,53.46,68.11
"315910 SANTANA DOS MONTES",95.53,82.63,47.47,75.67
"315920 SANTA RITA DE CALDAS",74.10,45.50,24.83,48.22
"315930 SANTA RITA DE JACUTINGA",84.10,53.34,33.64,56.74
"315935 SANTA RITA DE MINAS",...,67.36,47.70,56.91
"315940 SANTA RITA DE IBITIPOCA",95.36,72.95,53.74,74.23
"315950 SANTA RITA DO ITUETO",93.29,72.30,52.27,73.05
"315960 SANTA RITA DO SAPUCAI",70.18,41.94,23.71,42.45
"315970 SANTA ROSA DA SERRA",89.78,39.60,25.92,48.66
"315980 SANTA VITORIA",81.53,50.71,21.13,50.13
"315990 SANTO ANTONIO DO AMPARO",90.05,59.35,41.40,61.37
"316000 SANTO ANTONIO DO AVENTUREIRO",90.84,63.18,32.13,61.87
"316010 SANTO ANTONIO DO GRAMA",88.76,70.99,44.42,68.83
"316020 SANTO ANTONIO DO ITAMBE",96.72,83.17,71.51,84.01
"316030 SANTO ANTONIO DO JACINTO",95.56,85.80,65.98,82.54
"316040 SANTO ANTONIO DO MONTE",74.25,29.49,18.69,37.17
"316045 SANTO ANTONIO DO RETIRO",...,88.93,80.10,84.40
"316050 SANTO ANTONIO DO RIO ABAIXO",97.03,65.46,58.72,74.65
"316060 SANTO HIPOLITO",90.26,80.51,53.39,75.45
"316070 SANTOS DUMONT",75.95,52.08,35.24,54.08
"316080 SAO BENTO ABADE",85.25,64.92,33.01,55.94
"316090 SAO BRAS DO SUACUI",86.63,62.83,43.65,63.47
"316095 SAO DOMINGOS DAS DORES",...,64.35,59.35,61.79
"316100 SAO DOMINGOS DO PRATA",84.17,67.77,36.58,63.07
"316105 SAO FELIX DE MINAS",...,78.03,60.10,69.20
"316110 SAO FRANCISCO",94.62,82.48,63.42,81.52
"316120 SAO FRANCISCO DE PAULA",94.70,60.53,30.20,60.72
"316130 SAO FRANCISCO DE SALES",77.50,52.34,28.81,51.50
"316140 SAO FRANCISCO DO GLORIA",88.62,62.41,41.46,65.64
"316150 SAO GERALDO",88.87,61.10,32.66,58.18
"316160 SAO GERALDO DA PIEDADE",95.31,82.13,56.34,78.33
"316165 SAO GERALDO DO BAIXIO",...,75.30,50.23,61.53
"316170 SAO GONCALO DO ABAETE",83.93,61.22,37.32,64.49
"316180 SAO GONCALO DO PARA",81.17,51.40,25.80,49.60
"316190 SAO GONCALO DO RIO ABAIXO",85.11,73.44,45.20,66.56
"316200 SAO GONCALO DO SAPUCAI",77.61,51.56,29.02,51.06
"316210 SAO GOTARDO",74.32,29.59,19.49,36.64
"316220 SAO JOAO BATISTA DO GLORIA",77.06,44.92,19.64,44.67
"316225 SAO JOAO DA LAGOA",...,77.92,64.91,71.21
"316230 SAO JOAO DA MATA",73.34,38.18,28.77,45.93
"316240 SAO JOAO DA PONTE",96.70,83.73,66.11,83.31
"316245 SAO JOAO DAS MISSOES",...,90.81,77.88,83.94
"316250 SAO JOAO DEL REI",75.08,41.97,25.10,46.08
"316255 SAO JOAO DO MANHUACU",...,64.10,49.48,56.18
"316257 SAO JOAO DO MANTENINHA",...,64.54,48.09,55.63
"316260 SAO JOAO DO ORIENTE",85.25,67.77,46.26,66.51
"316265 SAO JOAO DO PACUI",...,88.62,69.15,78.38
"316270 SAO JOAO DO PARAISO",94.89,85.47,56.91,80.16
"316280 SAO JOAO EVANGELISTA",87.29,77.76,57.15,73.98
"316290 SAO JOAO NEPOMUCENO",76.66,43.19,21.23,45.47
"316292 SAO JOAQUIM DE BICAS",...,61.45,34.84,46.48
"316294 SAO JOSE DA BARRA",...,43.29,24.19,33.21
"316295 SAO JOSE DA LAPA",...,44.97,30.54,36.76
"316300 SAO JOSE DA SAFIRA",86.84,83.21,59.85,75.65
"316310 SAO JOSE DA VARGINHA",69.59,65.56,33.12,52.78
"316320 SAO JOSE DO ALEGRE",85.28,52.00,34.11,53.82
"316330 SAO JOSE DO DIVINO",92.50,77.81,60.65,77.46
"316340 SAO JOSE DO GOIABAL",90.32,71.95,44.33,69.38
"316350 SAO JOSE DO JACURI",93.25,70.78,62.95,78.74
"316360 SAO JOSE DO MANTIMENTO",96.55,70.80,55.39,73.07
"316370 SAO LOURENCO",70.59,36.47,22.34,40.37
"316380 SAO MIGUEL DO ANTA",89.55,64.99,50.24,67.27
"316390 SAO PEDRO DA UNIAO",88.56,43.49,31.92,54.30
"316400 SAO PEDRO DOS FERROS",87.84,65.87,46.28,67.78
"316410 SAO PEDRO DO SUACUI",95.42,80.34,53.81,79.90
"316420 SAO ROMAO",90.38,79.11,65.60,79.73
"316430 SAO ROQUE DE MINAS",66.67,37.25,24.92,42.62
"316440 SAO SEBASTIAO DA BELA VISTA",74.12,45.52,23.85,45.55
"316443 SAO SEBASTIAO DA VARGEM ALEGRE",...,70.05,42.62,55.88
"316447 SAO SEBASTIAO DO ANTA",...,75.83,55.86,64.91
"316450 SAO SEBASTIAO DO MARANHAO",94.41,84.52,69.67,83.52
"316460 SAO SEBASTIAO DO OESTE",87.25,52.96,22.46,52.73
"316470 SAO SEBASTIAO DO PARAISO",65.47,30.48,17.80,35.51
"316480 SAO SEBASTIAO DO RIO PRETO",93.72,59.68,41.26,67.03
"316490 SAO SEBASTIAO DO RIO VERDE",88.61,53.90,37.03,56.25
"316500 SAO TIAGO",85.49,62.47,35.82,60.33
"316510 SAO TOMAS DE AQUINO",78.29,41.40,24.94,47.82
"316520 SAO THOME DAS LETRAS",91.08,57.97,37.93,60.62
"316530 SAO VICENTE DE MINAS",80.71,64.03,42.83,60.59
"316540 SAPUCAI-MIRIM",82.88,54.17,35.09,54.05
"316550 SARDOA",91.36,75.05,59.21,73.64
"316553 SARZEDO",...,47.30,25.49,34.22
"316555 SETUBINHA",...,83.84,75.65,79.41
"316556 SEM-PEIXE",...,73.86,45.44,60.40
"316557 SENADOR AMARAL",...,59.98,44.55,52.15
"316560 SENADOR CORTES",89.90,68.64,40.31,65.19
"316570 SENADOR FIRMINO",88.18,64.40,42.19,63.82
"316580 SENADOR JOSE BENTO",70.49,37.29,31.63,46.28
"316590 SENADOR MODESTINO GONCALVES",94.81,84.34,62.83,81.49
"316600 SENHORA DE OLIVEIRA",94.03,82.27,53.86,75.97
"316610 SENHORA DO PORTO",92.84,78.01,57.09,76.25
"316620 SENHORA DOS REMEDIOS",96.79,80.46,58.08,77.35
"316630 SERICITA",90.73,69.69,51.60,69.94
"316640 SERITINGA",79.94,65.55,36.37,60.21
"316650 SERRA AZUL DE MINAS",92.13,74.36,70.98,78.84
"316660 SERRA DA SAUDADE",82.00,47.88,31.74,53.93
